sucursal,fecha,meses,margen,mean,std
1304,2021-09-30,1.7,9224.0,27855.94318181818,36987.72578465554
1312,2022-01-31,1.7,49703.0,28042.56179775281,36819.0836322919
1319,2022-01-31,1.7,24595.0,28503.866666666665,36872.28160178521
1293,2020-08-31,1.7333333333333334,-8494.0,28274.021978021978,36732.360010389275
1314,2021-12-31,1.7666666666666666,5648.0,29094.847826086956,37368.76552343975
1302,2021-05-31,1.8,37558.0,28983.827956989247,37180.53753430207
1298,2021-01-31,1.9,8825.0,28579.042553191488,37187.7661632589
1303,2021-06-30,1.9,78663.0,28369.389473684212,37045.83108463018
1282,2017-04-30,1.9333333333333333,67101.0,28273.958333333332,36862.19790200615
1309,2021-08-31,2.033333333333333,37336.0,28473.123711340206,36722.1312886435
1308,2021-09-30,2.033333333333333,66486.0,28893.19387755102,36768.27011445394
1291,2018-10-31,2.033333333333333,-24220.0,28594.848484848484,36700.445754498
1294,2020-10-31,2.1666666666666665,154402.0,28355.49,36592.9868556818
1315,2021-12-31,2.2,-13296.0,28345.574257425742,36409.69857973191
1306,2021-07-31,2.2,26914.0,28863.607843137255,36604.82673663335
1287,2018-09-30,2.2333333333333334,17028.0,28674.834951456312,36475.297959002084
1301,2021-06-30,2.2666666666666666,38442.0,28529.653846153848,36327.98455837027
1288,2018-12-31,2.2666666666666666,-27462.0,28342.057142857142,36203.97820597912
1295,2021-02-28,2.4,82756.0,28572.83962264151,36109.424426090736
1281,2017-02-28,2.4,54025.0,28151.607476635512,36201.86992453775
1305,2021-08-31,2.433333333333333,5187.0,28697.747663551403,35899.49552441405
1299,2021-05-31,2.433333333333333,11398.0,29085.355140186915,35808.608625884124
1300,2021-06-30,2.566666666666667,11465.0,29121.40186915888,35779.827026607585
1289,2018-05-31,2.566666666666667,28812.0,29165.814814814814,35615.22994874292
1307,2021-09-30,2.566666666666667,15091.0,29761.722222222223,35623.727601958875
1297,2021-04-30,2.6,81263.0,29762.51376146789,35458.420352319044
1296,2021-01-31,2.6,38508.0,29656.327272727274,35312.95836019394
1292,2019-10-31,2.6,49538.0,29662.513513513513,35152.138864154695
